log_time_s,publish_time_s,data
1765973915.739986,1765973915.7398818,0
1765973916.7400057,1765973916.7398965,0
1765973917.7399702,1765973917.7398636,0
1765973918.7399895,1765973918.739878,0
1765973919.7400043,1765973919.7398798,0
1765973920.739976,1765973920.7398562,0
1765973921.740018,1765973921.7398844,0
1765973922.7399735,1765973922.7398689,0
1765973923.7399793,1765973923.7398744,0
1765973924.7399697,1765973924.7398667,0
1765973925.7399626,1765973925.7398589,0
1765973926.7399907,1765973926.7398672,0
1765973927.7399435,1765973927.7398272,0
1765973928.7399676,1765973928.7398605,0
1765973929.7399724,1765973929.7398682,0
1765973930.7399669,1765973930.7398634,0
1765973931.7399652,1765973931.7398586,0
1765973932.7400029,1765973932.739871,0
1765973933.7399817,1765973933.7398543,0
1765973934.7400167,1765973934.739893,0
1765973935.7399766,1765973935.7398677,0
1765973936.739984,1765973936.7398813,0
1765973937.7399833,1765973937.739862,0
1765973938.7400012,1765973938.739878,0
1765973939.739977,1765973939.7398553,0
1765973940.7399895,1765973940.739875,0
