"log_time_s","publish_time_s","file","function","level","line","msg","name"
"1781507837.2298312","1781507837.229716","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 21","webcam"
"1781507837.2306452","1781507837.2305324","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507839.2312157","1781507839.231098","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 22","webcam"
"1781507839.2318792","1781507839.2317774","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507841.229146","1781507841.2290294","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 23","webcam"
"1781507841.2299721","1781507841.2298741","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507842.2017574","1781507842.2016206","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_izq","20","85","Dato publicado tactil izquierda: 0","opasistidaNode"
"1781507842.2034233","1781507842.2027164","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:12","opasistidaNode"
"1781507842.2519698","1781507842.2518487","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_der","20","90","Dato publicado tactil derecha: 0","opasistidaNode"
"1781507842.2537177","1781507842.2535973","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:0","opasistidaNode"
"1781507843.2302077","1781507843.2300904","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 24","webcam"
"1781507843.2312894","1781507843.2309704","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507844.7419767","1781507844.741603","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/movilNode.py","timer_callback","20","300","Dato publicado Fase Ejecucion: 50","Movil"
"1781507844.741989","1781507844.7417765","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py","callback_subMovilEjecucion","20","324","Comando Movil Ejecucion: 50","mainNode"
"1781507845.228926","1781507845.2287774","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 25","webcam"
"1781507845.230368","1781507845.2296383","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507847.2295148","1781507847.2294028","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 26","webcam"
"1781507847.2305646","1781507847.230452","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507849.2291489","1781507849.2290018","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 27","webcam"
"1781507849.2302809","1781507849.229838","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507851.2303188","1781507851.2301283","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 28","webcam"
"1781507851.2313042","1781507851.2311752","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507853.2299788","1781507853.2298586","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 29","webcam"
"1781507853.2309537","1781507853.2306852","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507853.7431805","1781507853.7420275","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/movilNode.py","timer_callback","20","300","Dato publicado Fase Ejecucion: 2","Movil"
"1781507853.7432187","1781507853.7421758","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py","callback_subMovilEjecucion","20","324","Comando Movil Ejecucion: 2","mainNode"
"1781507855.2312093","1781507855.2301655","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 30","webcam"
"1781507855.231426","1781507855.2313046","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507855.602928","1781507855.6018608","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_izq","20","85","Dato publicado tactil izquierda: 1","opasistidaNode"
"1781507855.6050577","1781507855.6041083","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:10","opasistidaNode"
"1781507857.2299235","1781507857.229775","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 31","webcam"
"1781507857.2307003","1781507857.2306032","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507859.2312903","1781507859.2307818","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 32","webcam"
